,,,1740264455815,,266,281,128,0,,,,215,193,408,20,8,,,,,,,,
Kickstarter Link,RPGGeek Item ID,RPGGeek Item Link,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,,Last Updated,Start Date,,
"http://www.kickstarter.com/projects/1153118353/centurion-legionaries-of-rome?ref=bggforums',",item2548492,,https://www.kicktraq.com/projects/1153118353/centurion-legionaries-of-rome/,RPG,,,Centurion: Legionaries of Rome,April 2 2013,Y,USD,"5,907.00",1,"5,907.00",Y,N,Y,"$5,907",168.00%,Ended,5907,1616169629199,March 3 2013,March with the legions against the enemies of Rome in this role-playing game of military adventures.,//s3.amazonaws.com/ksr/projects/434702/photo-small.jpg
"http://www.kickstarter.com/projects/9thlevel/kobolds-ate-my-baby-in-color?ref=bggforums',",item2550124,,https://www.kicktraq.com/projects/9thlevel/kobolds-ate-my-baby-in-color/,non-5E,https://rpggeek.com/rpg/22237/kobolds-ate-my-baby-super-deluxx-edition,,KOBOLDS ATE MY BABY! IN COLOR!!!,April 3 2013,Y,USD,"65,817.00",1,"65,817.00",Y,N,Y,"$65,817",598.00%,Ended,65817,1616169629204,March 4 2013,KOBOLDS ATE MY BABY! The classic Beer and Pretzels RPG of merry mayhem and hysterical horrible death - bold and brash in magical COLOR!,//s3.amazonaws.com/ksr/projects/399447/photo-small.jpg
"http://www.kickstarter.com/projects/476448910/vacuum-shadows-rpg?ref=bggforums',",item2551007,,https://www.kicktraq.com/projects/476448910/vacuum-shadows-rpg/,RPG,,,Vacuum Shadows RPG,April 4 2013,Y,GBP,193.00,1.5232,Not Funded,N,N,N,£193,2.00%,Ended,0,1616169629206,March 5 2013,"It's a new simple Sci-Fi rule system for all the  ""Thursday Nighters"" out there",//s3.amazonaws.com/ksr/projects/471340/photo-small.jpg
"http://www.kickstarter.com/projects/1031900271/twilight-continuum-sci-fi-adventure-series-for-sav?ref=bggforums',",item2546414,,https://www.kicktraq.com/projects/1031900271/twilight-continuum-sci-fi-adventure-series-for-sav/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Twilight Continuum Sci-Fi Adventure Series for Savage Worlds,April 5 2013,Y,USD,"3,778.00",1,Not Funded,N,N,N,"$3,778",10.00%,Ended,0,1616169629208,March 1 2013,Twilight Continuum is the first Perilous Journey adventure series for Savage Worlds and features a near-future space opera setting.,//s3.amazonaws.com/ksr/projects/470374/photo-small.jpg
"http://www.kickstarter.com/projects/1355268003/mystical-kingdom-of-monsters?ref=bggforums',",item2555954,,https://www.kicktraq.com/projects/1355268003/mystical-kingdom-of-monsters/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Mystical: Kingdom of Monsters,April 7 2013,Y,USD,576.00,1,Not Funded,N,Y,N,$576,10.00%,Cancelled,0,1616169629210,March 8 2013,"Join us in exploring a new world, where heroes and monsters face challenges together. The monsters are coming. What will you choose?",//s3.amazonaws.com/ksr/projects/479225/photo-small.jpg
"http://www.kickstarter.com/projects/1127742903/blade-of-the-iron-throne-rpg?ref=bggforums',",item2568196,,https://www.kicktraq.com/projects/1127742903/blade-of-the-iron-throne-rpg/,RPG,,,Blade of the Iron Throne RPG,April 8 2013,Y,USD,"6,342.00",1,"6,342.00",Y,N,Y,"$6,342",115.00%,Ended,6342,1616169629213,March 19 2013,"Blade of the Iron Throne is the RPG of blood-red Sword & Sorcery, inspired by the pulp tales of authors such as Robert E. Howard.",//s3.amazonaws.com/ksr/projects/485420/photo-small.jpg
"http://www.kickstarter.com/projects/1860935013/thunderscape-the-world-of-aden?ref=bggforums',",item2564008,,https://www.kicktraq.com/projects/1860935013/thunderscape-the-world-of-aden/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Thunderscape: The World of Aden,April 12 2013,Y,USD,"29,337.00",1,"29,337.00",Y,N,Y,"$29,337",366.00%,Ended,29337,1616169629217,March 14 2013,"A setting and mechanics sourcebook for the Pathfinder Roleplaying Game, set in a harsh world of industry, magic, and horror.",//s3.amazonaws.com/ksr/projects/444630/photo-small.jpg
"http://www.kickstarter.com/projects/applied-vectors/corps-3rd-edition-roleplaying-game?ref=bggforums',",item2561255,,https://www.kicktraq.com/projects/applied-vectors/corps-3rd-edition-roleplaying-game/,RPG,,https://rpggeek.com/rpg/206/corps-1st-2nd-editions,CORPS 3rd Edition Roleplaying Game,April 12 2013,Y,GBP,752.00,1.5342,Not Funded,N,Y,N,£752,15.00%,Cancelled,0,1616169629215,March 13 2013,"This is the third edition of the CORPS rpg, originally created by Greg Porter at BTRC.",//s3.amazonaws.com/ksr/projects/456843/photo-small.jpg
"http://www.kickstarter.com/projects/Jagash/the-spark-roleplaying-game?ref=bggforums',",item2560109,,https://www.kicktraq.com/projects/Jagash/the-spark-roleplaying-game/,RPG,,,The Spark Roleplaying Game,April 12 2013,Y,USD,"11,668.00",1,"11,668.00",Y,N,Y,"$11,668",291.00%,Ended,11668,1616169629214,March 12 2013,"Spark RPG, a storytelling, roleplaying game. Work together to build worlds and challenge your Beliefs.",//s3.amazonaws.com/ksr/projects/437836/photo-small.jpg
"http://www.kickstarter.com/projects/235897062/dimensions-pen-and-paper-role-playing-system?ref=bggforums',",item2564015,,https://www.kicktraq.com/projects/235897062/dimensions-pen-and-paper-role-playing-system/,RPG,,,Dimensions Pen & Paper Role-Playing System,April 13 2013,Y,USD,"2,947.00",1,Not Funded,N,N,N,"$2,947",22.00%,Ended,0,1616169629218,March 14 2013,"A no boundaries, freedom-to-create, all genre inclusive Universal RPG of epic combat and adventure.",//s3.amazonaws.com/ksr/projects/352527/photo-small.jpg
"http://www.kickstarter.com/projects/2068026266/hyperreality-the-reality-tv-gameshow-rpg?ref=bggforums',",item2565042,,https://www.kicktraq.com/projects/2068026266/hyperreality-the-reality-tv-gameshow-rpg/,RPG,,,Hyperreality - The Reality TV Gameshow RPG,April 14 2013,Y,USD,"3,344.00",1,Not Funded,N,N,N,"$3,344",44.00%,Ended,0,1616169629219,March 15 2013,"Hyperreality is the best and worst of the new wave of reality TV. Chaos, controversy, and even death are just par for the course.",//s3.amazonaws.com/ksr/projects/358196/photo-small.jpg
"http://www.kickstarter.com/projects/1355268003/mystical-kingdom-of-monsters-redux?ref=bggforums',",item2581736,,https://www.kicktraq.com/projects/1355268003/mystical-kingdom-of-monsters-redux/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Mystical: Kingdom of Monsters Redux,18 Apr 2013,Y,USD,"1,540.00",1,"1,540.00",Y,N,Y,"$1,540",102.00%,Ended,1540,1616169629220,March 28 2013,"Join us in exploring a new world, where heroes and monsters face challenges together. The monsters are coming. What will you choose?",//s3.amazonaws.com/ksr/projects/502916/photo-small.jpg
"http://www.kickstarter.com/projects/2098026905/arkieden-superior-gaming-for-the-people?ref=bggforums',",item2568119,,https://www.kicktraq.com/projects/2098026905/arkieden-superior-gaming-for-the-people/,RPG,,,"Arkieden, Superior Gaming for the People",April 18 2013,Y,USD,"1,462.00",1,"1,462.00",Y,N,Y,"$1,462",182.00%,Ended,1462,1616169629221,March 19 2013,A TT-RPG that focuses on fast furious game play and endless customization. Imagine; and let the rest follow.,//s3.amazonaws.com/ksr/projects/444581/photo-small.jpg
"http://www.kickstarter.com/projects/microelements/4kingdoms-a-game-of-personalities-in-the-modern-wo?ref=bggforums',",item2551516,,https://www.kicktraq.com/projects/microelements/4kingdoms-a-game-of-personalities-in-the-modern-wo/,RPG,,,4KINGDOMS - A Game of Personalities In The Modern World,April 19 2013,Y,USD,"2,756.00",1,Not Funded,N,N,N,"$2,756",7.00%,Ended,0,1616169629223,March 5 2013,FOUR KINGDOMS is a tabletop role-playing game that revolves around four separate secret societies,//s3.amazonaws.com/ksr/projects/401111/photo-small.jpg
"http://www.kickstarter.com/projects/machineage/apotheosis-drive-x-a-fate-powered-mecha-rpg?ref=bggforums',",item2572986,,https://www.kicktraq.com/projects/machineage/apotheosis-drive-x-a-fate-powered-mecha-rpg/,RPG,,https://rpggeek.com/rpgsystem/26506/fate-core,Apotheosis Drive X: A Fate-Powered Mecha RPG,April 21 2013,Y,USD,"21,603.00",1,"21,603.00",Y,N,Y,"$21,603",432.00%,Ended,21603,1616169629223,March 22 2013,"In 2400 AD, World War 5 looms. Giant robots turn the tides of combat. When do the machines stop serving us, and when do we serve them?",//s3.amazonaws.com/ksr/projects/493679/photo-small.jpg
"http://www.kickstarter.com/projects/1895361773/majus-a-magic-noir-pacesetter-game?ref=bggforums',",item2572991,,https://www.kicktraq.com/projects/1895361773/majus-a-magic-noir-pacesetter-game/,RPG,,,MAJUS: A Magic Noir Pacesetter Game,April 21 2013,Y,USD,"3,838.00",1,"3,838.00",Y,N,Y,"$3,838",109.00%,Ended,3838,1616169629225,March 22 2013,A magic noir Pacesetter game of intrigue between powerful Maji of competing Towers.,//s3.amazonaws.com/ksr/projects/490573/photo-small.jpg
"http://www.kickstarter.com/projects/kalijorpress/kalijor-the-role-playing-game?ref=bggforums',",item2573330,,https://www.kicktraq.com/projects/kalijorpress/kalijor-the-role-playing-game/,RPG,,,Kalijor: The Role Playing Game,April 21 2013,Y,USD,"3,602.00",1,Not Funded,N,N,N,"$3,602",45.00%,Ended,0,1616169629226,March 22 2013,"The Kalijor Role Playing Game. New system, new rules. Play with or without dice. Three versions. One for every age range.",//s3.amazonaws.com/ksr/projects/480984/photo-small.jpg
"http://www.kickstarter.com/projects/528165883/invulnerable-comic-book-tabletop-rpg-vigilante-edi?ref=bggforums',",item2583604,,https://www.kicktraq.com/projects/528165883/invulnerable-comic-book-tabletop-rpg-vigilante-edi/,RPG,,,Invulnerable Comic Book Tabletop RPG: Vigilante Edition,28 Apr 2013,Y,USD,"2,321.00",1,Not Funded,N,N,N,"$2,321",58.00%,Ended,0,1616169629227,March 29 2013,"Invulnerable is a supers RPG with versatile powers, intense combat, and a complete setting. Grab some dice and save the world!",//s3.amazonaws.com/ksr/projects/469204/photo-small.jpg
"http://www.kickstarter.com/projects/edara/edara-a-steampunk-renaissance-tabletop-rpg?ref=bggforums',",item2585999,,https://www.kicktraq.com/projects/edara/edara-a-steampunk-renaissance-tabletop-rpg/,RPG,,,Edara: A Steampunk Renaissance Tabletop RPG,1 May 2013,Y,EUR,"7,967.00",1.31766,"10,497.80",Y,N,Y,"€7,967",106.00%,Ended,10497.8,1616169629227,April 1 2013,A serialized pen & paper RPG set in a magical world where a Steampunk Renaissance is pitting Science against Religion.,//s3.amazonaws.com/ksr/projects/498369/photo-small.jpg
"http://www.kickstarter.com/projects/shadowlands/the-shadowlands-campaign-setting-guidebook-for-pat?ref=bggforums',",item2572115,,https://www.kicktraq.com/projects/shadowlands/the-shadowlands-campaign-setting-guidebook-for-pat/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,The Shadowlands Campaign Setting Guidebook for Pathfinder,May 3 2013,Y,USD,"44,183.00",1,"44,183.00",Y,N,Y,"$44,183",803.00%,Ended,44183,1616169629228,March 21 2013,"A whole new campaign world for the Pathfinder RPG inspired by The Forgotten Realms, Dragonlance, & Planescape settings!",//s3.amazonaws.com/ksr/projects/494157/photo-small.jpg
"http://www.kickstarter.com/projects/1510216605/short-order-heroes?ref=bggforums',",item2597825,,https://www.kicktraq.com/projects/1510216605/short-order-heroes/,RPG,,,Short Order Heroes,6 May 2013,Y,USD,"13,894.00",1,"13,894.00",Y,N,Y,"$13,894",694.00%,Ended,13894,1616169629229,April 8 2013,Short Order Heroes is a rules-light role-playing game or a tool for spontaneous character generation.,//s3.amazonaws.com/ksr/projects/507111/photo-small.jpg
"http://www.kickstarter.com/projects/730004812/throne-of-night-a-pathfinder-rpg-adventure-path?ref=bggforums',",item2581728,,https://www.kicktraq.com/projects/730004812/throne-of-night-a-pathfinder-rpg-adventure-path/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,"Throne of Night, a Pathfinder RPG Adventure Path",May 7 2013,Y,USD,"40,640.00",1,"40,640.00",Y,N,Y,"$40,640",203.00%,Ended,40640,1616169629230,March 28 2013,"Fire Mountain Games, publisher of ""Way of the Wicked"" launches a subterranean adventure path for the Pathfinder RPG -- Throne of Night",//s3.amazonaws.com/ksr/projects/486871/photo-small.jpg
"http://www.kickstarter.com/projects/1294249392/necropunk-pathfinder-campaign-setting?ref=bggforums',",item2557151,,https://www.kicktraq.com/projects/1294249392/necropunk-pathfinder-campaign-setting/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Necropunk Pathfinder Campaign Setting,May 8 2013,Y,USD,"3,271.00",1,"3,271.00",Y,N,Y,"$3,271",163.00%,Ended,3271,1616169629231,March 9 2013,A Science Fiction Game Where Shaolin Monks with Bone Knives Fight 11ft 2 Ton Bone Golems at the Speed of Precognitive Thought in Space.,//s3.amazonaws.com/ksr/projects/376755/photo-small.jpg
"http://www.kickstarter.com/projects/218255739/toolcards-fantasy-gm-cards?ref=bggforums',",item2598688,,https://www.kicktraq.com/projects/218255739/toolcards-fantasy-gm-cards/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Toolcards : Fantasy GM Cards,May 9 2013,Y,USD,"14,652.00",1,"14,652.00",Y,N,Y,"$14,652",1465.00%,Ended,14652,1616169629233,April 9 2013,"Toolcards are easy-to-use cards that inspire the GM to run fast, exciting adventures. Names, monsters, treasure. Toolcards has it all.",//s3.amazonaws.com/ksr/projects/506845/photo-small.jpg
"http://www.kickstarter.com/projects/1269000670/atlantis-the-second-age-rpg?ref=bggforums',",item2598167,,https://www.kicktraq.com/projects/1269000670/atlantis-the-second-age-rpg/,RPG,,,Atlantis: The Second Age RPG,May 9 2013,Y,USD,"14,005.00",1,"14,005.00",Y,N,Y,"$14,005",215.00%,Ended,14005,1616169629232,April 9 2013,"Atlantis: The Second Age, a tabletop role-playing game (RPG) of sword and sorcery fantasy.",//s3.amazonaws.com/ksr/projects/492206/photo-small.jpg
"http://www.kickstarter.com/projects/viralgames/engine-heart-is-coming-to-a-store-near-you?ref=bggforums',",item2604778,,https://www.kicktraq.com/projects/viralgames/engine-heart-is-coming-to-a-store-near-you/,RPG,,,Engine Heart is coming to a store near you!,May 12 2013,Y,USD,"16,553.00",1,"16,553.00",Y,N,Y,"$16,553",220.00%,Ended,16553,1616169629235,April 12 2013,A role-playing game of small service robots in the aftermath of human extinction.,//s3.amazonaws.com/ksr/projects/505855/photo-small.jpg
"http://www.kickstarter.com/projects/937759598/lords-of-gossamer-and-shadow-diceless-role-playing?ref=bggforums',",item2589882,,https://www.kicktraq.com/projects/937759598/lords-of-gossamer-and-shadow-diceless-role-playing/,RPG,,,Lords of Gossamer and Shadow: Diceless Role-Playing,May 15 2013,Y,USD,"30,090.00",1,"30,090.00",Y,N,Y,"$30,090",3009.00%,Ended,30090,1616169629236,April 2 2013,Lords of Gossamer & Shadow is a stand alone game using Erick Wujcik's diceless rules system which powered Amber Dicless Role-Playing.,//s3.amazonaws.com/ksr/projects/493227/photo-small.jpg
"http://www.kickstarter.com/projects/703093372/character-cards-instant-npcs-just-add-water?ref=bggforums',",item2603323,,https://www.kicktraq.com/projects/703093372/character-cards-instant-npcs-just-add-water/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,"Character Cards - Instant NPCs, just add water.",May 17 2013,Y,GBP,"4,307.00",1.5169,"6,533.29",Y,N,Y,"£4,307",478.00%,Ended,6533.29,1616169629237,April 12 2013,A deck of playing cards that double as a set of instant NPCs for your roleplaying game.,//s3.amazonaws.com/ksr/projects/423945/photo-small.jpg
"http://www.kickstarter.com/projects/autarch/domains-at-war?ref=bggforums',",item2608357,,https://www.kicktraq.com/projects/autarch/domains-at-war/,non-5E,https://rpggeek.com/rpg/17427/adventurer-conqueror-king-system,,Domains at War,May 18 2013,Y,USD,"33,977.00",1,"33,977.00",Y,N,Y,"$33,977",226.00%,Ended,33977,1616169629238,April 16 2013,"D@W is the mass combat system for ACKS and other tabletop RPGs, and a stand-alone wargame of fantasy tactics and strategy.",//s3.amazonaws.com/ksr/projects/464611/photo-small.jpg
"http://www.kickstarter.com/projects/1418216834/witch-hunter-the-invisible-world-2nd-edition?ref=bggforums',",item2610801,,https://www.kicktraq.com/projects/1418216834/witch-hunter-the-invisible-world-2nd-edition/,RPG,,,Witch Hunter: The Invisible World 2nd Edition,May 18 2013,Y,USD,"19,041.00",1,"19,041.00",Y,N,Y,"$19,041",190.00%,Ended,19041,1616169629239,April 17 2013,A Role Playing Game where swashbuckling heroes face the supernatural horrors of the 1690's. Inspired by the tales of Solomon Kane.,//s3.amazonaws.com/ksr/projects/245429/photo-small.jpg
"http://www.kickstarter.com/projects/stuw/lysis-the-godwars-rpg-sourcebook?ref=bggforums',",item2612086,,https://www.kicktraq.com/projects/stuw/lysis-the-godwars-rpg-sourcebook/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Lysis: The Godwars RPG Sourcebook,19 May 2013,Y,GBP,260.00,1.5179,Not Funded,N,N,N,£260,8.00%,Ended,0,1616169629240,April 19 2013,"Religion, war and high magic combine in a community driven sourcebook for use with any RPG system.",//s3.amazonaws.com/ksr/projects/385060/photo-small.jpg
"http://www.kickstarter.com/projects/epiclevel/the-worlds-worst-dungeon-crawl?ref=bggforums',",item2616008,,https://www.kicktraq.com/projects/epiclevel/the-worlds-worst-dungeon-crawl/,non-5E,,,The World's Worst Dungeon Crawl!,19 May 2013,Y,USD,"26,671.00",1,"26,671.00",Y,N,Y,"$26,671",166.00%,Ended,26671,1616169629241,April 23 2013,"You've played the best, now conquer the WORST! Enter the Flaming Deathpits of the Minotaur Mage! An official DUNGEON BASTARD adventure!",//s3.amazonaws.com/ksr/projects/515633/photo-small.jpg
"http://www.kickstarter.com/projects/caias/trigger-happy-roleplaying-in-a-world-which-hates-y?ref=bggforums',",item2607873,,https://www.kicktraq.com/projects/caias/trigger-happy-roleplaying-in-a-world-which-hates-y/,RPG,,,Trigger Happy: roleplaying in a World Which Hates You.,May 20 2013,Y,USD,"8,413.00",1,"8,413.00",Y,N,Y,"$8,413",210.00%,Ended,8413,1616169629242,April 16 2013,"Trigger Happy is the Role Playing Game of Action, Crime and a World Which Hates You.",//s3.amazonaws.com/ksr/projects/441683/photo-small.jpg
http://www.kickstarter.com/projects/nekoewen/golden-sky-stories-heartwarming-role-playing?ref=bggforums,item2610802,,https://www.kicktraq.com/projects/nekoewen/golden-sky-stories-heartwarming-role-playing/,RPG,,,Golden Sky Stories: Heartwarming Role-Playing,May 21 2013,Y,USD,"85,266.00",1,"85,266.00",Y,N,Y,"$85,266",1218.00%,Ended,85266,1616169629243,April 18 2013,A heartwarming tabletop RPG from Japan about magical animals helping people.,//s3.amazonaws.com/ksr/projects/55551/photo-small.jpg
