BackerKit Link,RPGGeek List Item,Type,Non-5E: For RPG,RPG: related to,Project Name,Ended Date,Funding Level,Funding Goal,Project Status,Project Blurb,Image URL,,Currency,Funding Level,Exchange Rate,FundingLevelUSD,Goal Level,Reached Goal?,Progress,Success?,Real Funding USD,RPGGeek Entry Code,OSR Original,OSR Scene
https://www.backerkit.com/c/projects/gaming-honors/the-exorcist-awaits-a-multi-level-dcc-rpg-adventure,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11444179#11444179,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,The Exorcist Awaits: A 3rd-5th Level DCC-Compatible RPG Adventure,"Aug 22, 2024","$4,469","$1,500",Project Ended,"The Exorcist Awaits is a 3rd-5th level Dungeon Crawl Classics-compatible adventure, and the sequel to The Exodus of Wolfbane. Fight off demonic impulses as you strive to save your friends and stop the corruption of your home!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/eoyu352ehyz2qm8ib3savf8k0y87?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"4,469.00",1.0000,"$4,469.00",1500.00,Y,297.93%,Y,"$4,469.00","[size=14][b][url=https://www.backerkit.com/c/projects/gaming-honors/the-exorcist-awaits-a-multi-level-dcc-rpg-adventure]The Exorcist Awaits: A 3rd-5th Level DCC-Compatible RPG Adventure[/url][/b][/size][q]The Exorcist Awaits is a 3rd-5th level Dungeon Crawl Classics-compatible adventure, and the sequel to The Exodus of Wolfbane. Fight off demonic impulses as you strive to save your friends and stop the corruption of your home![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/eoyu352ehyz2qm8ib3savf8k0y87?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/the-dragons-vault/faerie-a-realm-wanderer-s-guide,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11444181#11444181,5E,,,Faerie: A Realm Wanderer's Guide | Feudal Fey Expansion for 5e!,"Aug 23, 2024","£165,473","£10,000",Project Ended,"Get lost in the distant realm of Faerie, a brutal 5e campaign setting of blood, iron and fey, inspired by the original British Faerie Folklore and medieval myth!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/3e1c8egihfqsd07aoc8d48zhewnc?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,GBP,"165,473.00",1.3211,"$218,606.38",10000.00,Y,1654.73%,Y,"$218,606.38","[size=14][b][url=https://www.backerkit.com/c/projects/the-dragons-vault/faerie-a-realm-wanderer-s-guide]Faerie: A Realm Wanderer's Guide | Feudal Fey Expansion for 5e![/url][/b][/size][q]Get lost in the distant realm of Faerie, a brutal 5e campaign setting of blood, iron and fey, inspired by the original British Faerie Folklore and medieval myth![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/3e1c8egihfqsd07aoc8d48zhewnc?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/pinnacle-entertainment-group/rifts-for-savage-worlds-core-reprint,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11444183#11444183,non-5E,https://rpggeek.com/rpg/78185/savage-worlds-adventure-edition-swade,,Rifts® for Savage Worlds - Core Reprint,"Aug 23, 2024","$64,855","$3,000",Project Ended,"The core books for Rifts® for Savage Worlds will soon be out of stock! Join us for ""classic"" pricing on the 2nd Printing Player's Guide.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/gki8q9fizj45trt8i660ce29td89?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"64,855.00",1.0000,"$64,855.00",3000.00,Y,2161.83%,Y,"$64,855.00","[size=14][b][url=https://www.backerkit.com/c/projects/pinnacle-entertainment-group/rifts-for-savage-worlds-core-reprint]Rifts® for Savage Worlds - Core Reprint[/url][/b][/size][q]The core books for Rifts® for Savage Worlds will soon be out of stock! Join us for ""classic"" pricing on the 2nd Printing Player's Guide.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/gki8q9fizj45trt8i660ce29td89?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/cypher-unlimited/the-entropic-isles-a-cypher-system-hack-and-setting-book-heavily-inspired-by-gods-of-the-fall-and-mork-borg,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11479206#11479206,RPG,,https://rpggeek.com/rpgsystem/25932/cypher-system,The Entropic Isle — A Cypher System hack inspired by Gods of the Fall and Mörk Borg!,August 24 2024,"$5,711","$3,000",Project Ended,A gritty Cypher System hack set in a hyperpop dark fantasy world. Heavily inspired by Mörk Borg and Gods of the Fall.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/u87jfyyuhhrgjftec29nfm91w0yh?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"5,711.00",1.0000,"$5,711.00",3000.00,Y,190.37%,Y,"$5,711.00",[size=14][b][url=https://www.backerkit.com/c/projects/cypher-unlimited/the-entropic-isles-a-cypher-system-hack-and-setting-book-heavily-inspired-by-gods-of-the-fall-and-mork-borg]The Entropic Isle — A Cypher System hack inspired by Gods of the Fall and Mörk Borg![/url][/b][/size][q]A gritty Cypher System hack set in a hyperpop dark fantasy world. Heavily inspired by Mörk Borg and Gods of the Fall.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/u87jfyyuhhrgjftec29nfm91w0yh?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/exalted-funeral/our-golden-age-an-ultra-violet-grasslands-rpg-sequel,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11444195#11444195,non-5E,https://rpggeek.com/rpg/71233/synthetic-dream-machine,,Our Golden Age (OGA): An Ultraviolet Grasslands RPG []equel,"Aug 31, 2024","$489,412","$50,000",Project Ended,"Experience fantascience roleplaying at the end of time. Escape the end of history.

The eternal civilization is perfect. So say the gods, the machines. Will you defy the endless circle of awakening and forgetting? Can you kick a hole through the sky?",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/w3x8sovt158sexgb2brviuof2eia?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"489,412.00",1.0000,"$489,412.00",50000.00,Y,978.82%,Y,"$489,412.00","[size=14][b][url=https://www.backerkit.com/c/projects/exalted-funeral/our-golden-age-an-ultra-violet-grasslands-rpg-sequel]Our Golden Age (OGA): An Ultraviolet Grasslands RPG []equel[/url][/b][/size][q]Experience fantascience roleplaying at the end of time. Escape the end of history.

The eternal civilization is perfect. So say the gods, the machines. Will you defy the endless circle of awakening and forgetting? Can you kick a hole through the sky?[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/w3x8sovt158sexgb2brviuof2eia?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/izegrim-creations/geas-role-playing-system,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11444199#11444199,RPG,,,GEAS Role Playing System,"Sep 1, 2024","$6,065","$2,500",Project Ended,"GEAS is a high fantasy role-playing game designed with a core mechanic that's easy to learn yet offers tremendous flexibility and options and fosters player agency. Best yet, the core rules will be Creative Commons so YOU have control over your creations",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/je9wn5h4r5qvgm2whqe5vqikf770?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"6,065.00",1.0000,"$6,065.00",2500.00,Y,242.60%,Y,"$6,065.00","[size=14][b][url=https://www.backerkit.com/c/projects/izegrim-creations/geas-role-playing-system]GEAS Role Playing System[/url][/b][/size][q]GEAS is a high fantasy role-playing game designed with a core mechanic that's easy to learn yet offers tremendous flexibility and options and fosters player agency. Best yet, the core rules will be Creative Commons so YOU have control over your creations[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/je9wn5h4r5qvgm2whqe5vqikf770?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/hacktop-studios/fe-runners-solo-hacking-rpg,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11444202#11444202,RPG,,https://rpggeek.com/rpg/46662/ironsworn,Fe-Runners - Solo Hacking RPG,"Sep 1, 2024","$2,390",$1,Project Ended,A solo RPG that focuses on hacking and espionage.  Fantasy hacking written by a real world hacker.  Ironsworn compatible as an expansion or standalone.  Hack the world in a fantastical or real world setting.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/j3rangfvxw76qkpg5n39mtfj82gb?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"2,390.00",1.0000,"$2,390.00",1.00,Y,239000.00%,Y,"$2,390.00",[size=14][b][url=https://www.backerkit.com/c/projects/hacktop-studios/fe-runners-solo-hacking-rpg]Fe-Runners - Solo Hacking RPG[/url][/b][/size][q]A solo RPG that focuses on hacking and espionage.  Fantasy hacking written by a real world hacker.  Ironsworn compatible as an expansion or standalone.  Hack the world in a fantastical or real world setting.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/j3rangfvxw76qkpg5n39mtfj82gb?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/fragged-ttrpgs/fragged-empire-rag-tag-ttrpg,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11479216#11479216,RPG,,,Fragged Empire: RAG-TAG | ttRPG,September 7 2024,"A$11,310","A$2,000",Project Ended,"Rules light, drama & action heavy, post-post-apocalyptic sci-fi ttRPG set in the Fragged Empire universe.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/fk4lu89pi64umbm9f1i3srxv635v?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,AUD,"11,310.00",0.6668,"$7,541.51",2000.00,Y,565.50%,Y,"$7,541.51","[size=14][b][url=https://www.backerkit.com/c/projects/fragged-ttrpgs/fragged-empire-rag-tag-ttrpg]Fragged Empire: RAG-TAG | ttRPG[/url][/b][/size][q]Rules light, drama & action heavy, post-post-apocalyptic sci-fi ttRPG set in the Fragged Empire universe.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/fk4lu89pi64umbm9f1i3srxv635v?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/haphazard-projects/the-aethyrblood-chronicles,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11444206#11444206,RPG,,,The Aethyrblood Chronicles,"Sep 13, 2024","$2,355","$6,000",Project Ended,The Aethyrblood Chronicles is a supers and cosmic horror table-top role-playing game.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/5lb9y1p4pzpd2pkpja4cvovafqwl?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"2,355.00",1.0000,"$2,355.00",6000.00,N,39.25%,N,$0.00,[size=14][b][url=https://www.backerkit.com/c/projects/haphazard-projects/the-aethyrblood-chronicles]The Aethyrblood Chronicles[/url][/b][/size][q]The Aethyrblood Chronicles is a supers and cosmic horror table-top role-playing game.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/5lb9y1p4pzpd2pkpja4cvovafqwl?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/geek-therapeutics/realms-of-kymoria-a-therapeutic-ttrpg-quickstart-kit-for-5e,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11446039#11446039,5E,,,Realms of Kymoria A Therapeutic TTRPG Quickstart Kit for 5e,"Sep 14, 2024","$31,839","$27,000",Project Ended,"This game is meticulously designed to accommodate both seasoned Game Masters, those new to the role, and new and experienced players effectively dismantling traditional barriers that might deter newcomers from taking the helm of their own adventures.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/ndo6e9rztguqhtdswun0h5nun1xz?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"31,839.00",1.0000,"$31,839.00",27000.00,Y,117.92%,Y,"$31,839.00","[size=14][b][url=https://www.backerkit.com/c/projects/geek-therapeutics/realms-of-kymoria-a-therapeutic-ttrpg-quickstart-kit-for-5e]Realms of Kymoria A Therapeutic TTRPG Quickstart Kit for 5e[/url][/b][/size][q]This game is meticulously designed to accommodate both seasoned Game Masters, those new to the role, and new and experienced players effectively dismantling traditional barriers that might deter newcomers from taking the helm of their own adventures.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/ndo6e9rztguqhtdswun0h5nun1xz?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/tim-hutchings/so-you-ve-met-a-thousand-year-old-vampire,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11446045#11446045,RPG,,,So You've Met A Thousand Year Old Vampire,"Sep 18, 2024","$284,129","$45,000",Project Ended,"You're a regular person who has made the acquaintance of a dangerous unnatural creature. Are you a friend, a lover, food, or something else? This solo tabletop role-playing game is a direct sequel to the award-winning Thousand Year Old Vampire!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/zgrw1bybjbqnizs1rgqys9m8342j?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"284,129.00",1.0000,"$284,129.00",45000.00,Y,631.40%,Y,"$284,129.00","[size=14][b][url=https://www.backerkit.com/c/projects/tim-hutchings/so-you-ve-met-a-thousand-year-old-vampire]So You've Met A Thousand Year Old Vampire[/url][/b][/size][q]You're a regular person who has made the acquaintance of a dangerous unnatural creature. Are you a friend, a lover, food, or something else? This solo tabletop role-playing game is a direct sequel to the award-winning Thousand Year Old Vampire![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/zgrw1bybjbqnizs1rgqys9m8342j?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/io-publishing/fiendishforge,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11446046#11446046,5E,,,"Fiendish Forge (5e) - Fearsome Bosses, Monstrous Items","Sep 19, 2024","$127,211","$10,000",Project Ended,"Evolve your 5e combat encounters with Fiendish Forge! 
Gather materials and forge monstrous items to face off against fiendish bosses!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/bxlfjiye6yth3gyu1e9tfaj4ptgj?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"127,211.00",1.0000,"$127,211.00",10000.00,Y,1272.11%,Y,"$127,211.00","[size=14][b][url=https://www.backerkit.com/c/projects/io-publishing/fiendishforge]Fiendish Forge (5e) - Fearsome Bosses, Monstrous Items[/url][/b][/size][q]Evolve your 5e combat encounters with Fiendish Forge! 
Gather materials and forge monstrous items to face off against fiendish bosses![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/bxlfjiye6yth3gyu1e9tfaj4ptgj?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/cassi-mothwin/tangled-blessings-expanded,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11446048#11446048,RPG,,,Tangled Blessings: Echoes of Lost Electives | Magic Academy Horror,"Sep 20, 2024","$11,527","$2,000",Project Ended,Tangled Blessings: Echoes of Lost Electives is a supplemental gamebook for the popular magic academy horror roleplaying game. Use tarot cards to discover what new terrors haunt your mage as they try to best their rival.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/vfbc4e2o3y6fmp42g7e7ltmesl0l?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"11,527.00",1.0000,"$11,527.00",2000.00,Y,576.35%,Y,"$11,527.00",[size=14][b][url=https://www.backerkit.com/c/projects/cassi-mothwin/tangled-blessings-expanded]Tangled Blessings: Echoes of Lost Electives | Magic Academy Horror[/url][/b][/size][q]Tangled Blessings: Echoes of Lost Electives is a supplemental gamebook for the popular magic academy horror roleplaying game. Use tarot cards to discover what new terrors haunt your mage as they try to best their rival.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/vfbc4e2o3y6fmp42g7e7ltmesl0l?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/monte-cook-games/ogoa-ii,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11446051#11446051,non-5E,https://rpggeek.com/rpg/75647/old-gods-of-appalachia-roleplaying-game,,Old Gods of Appalachia: Deeper Still,"Sep 21, 2024","$803,832","$100,000",Project Ended,"Take your Old Gods of Appalachia Roleplaying Game adventures to deeper, creepier, and more atmospheric places with three new supplements plus useful and immersive extras. And if you're new to the game, this is a great place to start!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/sx4o1w8c3piesxcn3ofkxm90nuzd?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"803,832.00",1.0000,"$803,832.00",100000.00,Y,803.83%,Y,"$803,832.00","[size=14][b][url=https://www.backerkit.com/c/projects/monte-cook-games/ogoa-ii]Old Gods of Appalachia: Deeper Still[/url][/b][/size][q]Take your Old Gods of Appalachia Roleplaying Game adventures to deeper, creepier, and more atmospheric places with three new supplements plus useful and immersive extras. And if you're new to the game, this is a great place to start![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/sx4o1w8c3piesxcn3ofkxm90nuzd?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
